product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
347,luctus nec molestie,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",277.07,34.0,home decor,LiveZ,138,Green,large,10.0,2010-11-27,2.6,869,aenean fermentum donec ut mauris,1.7,85,standard,6.3
348,donec quis orci eget,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",812.4,16.25,beauty,Kwimbee,470,Maroon,small,6.3,2019-01-12,4.3,879,ac,3.6,755,express,23.46
349,et ultrices,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",292.17,8.11,toys,Dabfeed,852,Aquamarine,large,3.5,2016-12-25,4.9,340,id,1.9,646,standard,28.85
350,vestibulum aliquet ultrices erat,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,361.72,42.13,clothing,Ntags,733,Indigo,medium,8.1,2013-12-23,1.2,295,tellus in sagittis dui vel nisl,1.2,296,standard,16.5
351,odio donec vitae nisi,Phasellus sit amet erat. Nulla tempus.,604.72,40.67,beauty,Dabjam,261,Puce,medium,0.2,2022-02-11,3.6,107,consequat dui nec nisi volutpat,3.0,980,free,3.82
352,morbi porttitor,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",931.38,4.4,beauty,Rhyzio,929,Aquamarine,extra large,9.4,2018-03-31,1.9,448,nulla nunc,2.5,479,free,48.64
353,vivamus vel nulla eget,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",849.98,45.78,home decor,Mydo,774,Yellow,medium,6.0,2020-01-05,2.9,593,diam,1.2,369,free,20.1
354,mollis molestie lorem quisque,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",20.64,47.07,toys,Skalith,578,Khaki,large,6.9,2012-02-25,1.3,765,leo odio,1.2,342,standard,2.24
355,rutrum rutrum,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",493.08,41.71,beauty,Tazz,55,Indigo,medium,9.2,2012-04-13,1.2,353,mauris laoreet ut rhoncus,2.1,285,standard,42.37
356,mauris vulputate elementum,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",532.1,0.48,electronics,Ozu,402,Red,extra large,7.4,2019-03-18,2.7,318,sem praesent id massa id,4.6,540,free,11.41
357,justo in,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",485.87,24.08,toys,Flashdog,462,Indigo,medium,2.9,2017-01-04,3.4,256,consequat in,2.4,112,standard,49.67
358,ante ipsum,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",805.85,8.09,clothing,Jayo,623,Green,extra large,1.2,2019-06-28,3.6,33,pretium iaculis diam erat fermentum,2.9,157,free,11.9
359,tristique est,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",749.82,34.64,beauty,Katz,956,Blue,medium,2.9,2013-07-10,1.8,457,duis,2.4,768,free,25.69
360,turpis enim,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",896.58,9.75,clothing,Skidoo,667,Purple,medium,0.8,2020-05-30,4.0,350,tristique,1.9,795,express,12.49
361,magnis dis,Fusce consequat.,980.11,37.95,electronics,Skimia,444,Crimson,extra large,0.1,2012-12-01,4.1,465,vitae mattis nibh ligula nec sem,4.3,258,free,29.28
362,curabitur gravida nisi,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",188.63,13.8,electronics,Wordtune,960,Puce,medium,4.0,2018-10-15,2.6,206,non lectus aliquam sit amet,4.3,190,standard,30.35
363,porta volutpat,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",379.13,34.11,electronics,Brainlounge,727,Blue,large,9.0,2014-12-13,4.9,521,id mauris vulputate elementum nullam varius,3.8,22,express,35.11
364,viverra eget,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",254.51,28.75,toys,Fadeo,927,Turquoise,extra large,8.3,2020-09-08,4.4,652,nec nisi,4.2,619,standard,49.13
365,sit amet lobortis,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,121.78,19.05,toys,Yacero,724,Blue,small,2.6,2014-12-02,2.4,475,pede justo eu,3.1,572,free,30.6
366,nec nisi volutpat eleifend,Morbi a ipsum. Integer a nibh. In quis justo.,680.12,11.65,beauty,Trupe,694,Pink,small,5.0,2011-02-11,1.9,562,ut blandit,4.5,232,express,24.61
367,accumsan tortor quis turpis,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,25.63,27.16,beauty,Kazu,782,Puce,extra large,7.0,2022-04-20,2.4,464,amet turpis elementum,2.5,518,free,22.24
368,phasellus id sapien,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",755.94,13.39,beauty,Bluejam,707,Goldenrod,medium,3.6,2021-10-02,3.0,226,cubilia,2.4,23,standard,21.88
369,id nulla ultrices aliquet,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",361.7,12.1,toys,Thoughtblab,978,Teal,extra large,6.9,2015-03-18,2.6,92,nibh,4.2,325,standard,47.86
370,lorem integer,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,919.35,21.8,electronics,Wikido,605,Maroon,small,4.1,2012-06-02,2.0,20,sit,3.5,994,express,13.9
371,massa quis augue luctus,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,546.58,25.97,home decor,Oloo,18,Fuscia,medium,8.3,2014-09-05,4.8,109,posuere cubilia curae,1.4,452,standard,39.85
372,bibendum felis,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,494.07,45.1,electronics,Voolia,2,Violet,small,9.9,2017-06-23,3.2,697,et ultrices,3.9,251,free,24.9
373,lectus vestibulum,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,956.81,26.26,clothing,Brainsphere,799,Red,large,6.1,2019-10-13,3.9,232,quam a odio in hac,4.1,192,free,5.67
374,maecenas rhoncus,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",598.15,34.89,toys,Trudeo,804,Fuscia,large,1.7,2021-09-30,4.8,159,donec diam neque vestibulum,3.8,184,free,0.87
375,in porttitor pede,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",308.02,10.07,beauty,Oyondu,347,Aquamarine,extra large,6.9,2017-08-09,2.6,783,quis lectus suspendisse potenti in eleifend,3.1,253,express,15.48
376,dis parturient,Morbi non lectus.,92.74,45.56,electronics,Oyoba,478,Aquamarine,large,2.3,2018-06-05,2.2,891,sit amet,2.6,800,free,2.43
377,sit amet consectetuer,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",944.61,26.75,clothing,Mynte,897,Purple,extra large,8.6,2021-07-17,3.9,98,tellus nisi eu orci mauris,3.1,669,express,5.31
378,massa donec dapibus,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",638.36,37.0,clothing,Thoughtbridge,742,Turquoise,extra large,0.6,2020-02-27,4.8,534,lobortis vel dapibus at diam,2.0,406,standard,43.29
379,ac tellus semper interdum,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,742.51,41.85,home decor,Riffwire,428,Fuscia,extra large,1.0,2013-04-02,3.4,282,eleifend quam a,1.5,552,standard,47.99
380,justo sit,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",623.01,11.91,toys,Kaymbo,909,Crimson,medium,0.9,2015-10-29,4.3,786,nonummy,1.8,806,free,38.62
381,augue vestibulum ante ipsum,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,387.94,13.16,home decor,Twitterbeat,920,Blue,medium,4.9,2010-09-03,3.4,93,diam id ornare imperdiet,3.5,677,standard,10.04
382,morbi non quam,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,959.5,37.89,toys,Jazzy,131,Red,extra large,7.8,2012-05-22,4.5,187,pharetra magna ac,4.5,370,free,21.91
383,lobortis vel dapibus,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",826.11,1.26,beauty,Thoughtworks,186,Puce,large,3.9,2022-08-23,3.4,134,massa id lobortis convallis tortor,2.5,775,free,16.76
384,ut massa,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",584.54,17.62,electronics,Kanoodle,967,Orange,extra large,9.8,2019-10-04,4.8,474,aliquam lacus morbi quis,1.9,410,standard,21.68
385,tortor duis mattis,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",162.61,32.82,electronics,Quatz,49,Turquoise,extra large,0.5,2011-09-18,1.0,678,rutrum ac lobortis vel dapibus,1.6,983,standard,31.56
386,in lectus,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",151.39,20.89,beauty,Youopia,908,Turquoise,large,9.4,2021-07-31,1.4,132,vulputate vitae nisl,3.5,27,express,4.72
387,pede malesuada in imperdiet,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",508.36,32.65,beauty,Feednation,679,Mauv,extra large,7.5,2010-08-11,4.8,434,ante ipsum,4.6,780,express,32.53
388,lacus morbi,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",59.84,11.2,clothing,Skajo,88,Violet,medium,7.9,2021-08-07,1.5,834,magna vulputate luctus,2.9,565,free,31.54
389,donec odio justo,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",882.88,37.09,home decor,Browsedrive,383,Puce,large,9.5,2010-03-14,4.1,725,ac est,3.9,750,express,49.71
390,consequat morbi a,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",536.01,9.66,home decor,Wordtune,964,Mauv,large,4.5,2012-05-15,2.7,917,auctor gravida sem,3.2,727,free,44.02
391,ullamcorper augue a,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",215.65,1.27,toys,Flipopia,569,Mauv,small,1.7,2021-12-10,4.7,278,eget eleifend luctus ultricies eu,3.4,655,express,3.65
392,donec ut,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",584.96,11.35,toys,Talane,840,Khaki,extra large,5.5,2017-02-04,4.6,891,fusce lacus purus aliquet,4.9,359,standard,25.12
393,vitae quam suspendisse potenti,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,33.93,5.28,beauty,Omba,534,Mauv,extra large,6.5,2015-09-04,3.0,909,ut rhoncus,1.3,531,express,25.21
394,varius integer,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",142.47,9.67,electronics,JumpXS,672,Aquamarine,large,2.5,2016-01-06,3.6,450,curae mauris viverra diam vitae quam,2.1,687,free,38.91
395,tellus nisi,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",329.69,45.89,toys,Zoombox,38,Turquoise,large,9.8,2015-04-01,4.8,963,hac habitasse platea,2.4,415,standard,29.52
396,faucibus accumsan odio curabitur,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,478.05,33.33,beauty,Dablist,930,Crimson,large,0.9,2015-10-14,2.2,963,fusce consequat nulla nisl nunc,2.1,837,express,15.78
397,dui vel nisl duis,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,749.1,4.93,clothing,Livetube,829,Red,medium,1.0,2014-07-06,2.2,35,cubilia curae donec pharetra magna,1.1,643,standard,23.25
398,montes nascetur ridiculus,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,997.31,49.82,clothing,Browseblab,360,Crimson,extra large,0.2,2018-03-07,2.2,426,in hac habitasse platea dictumst,2.0,138,express,28.34
399,sed augue aliquam,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",318.61,25.78,toys,Tazzy,762,Turquoise,medium,3.6,2014-12-04,2.5,924,lobortis,1.6,51,free,32.27
400,arcu libero rutrum ac,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",450.9,1.49,toys,Feedbug,116,Teal,large,1.6,2010-12-04,4.7,41,nullam,4.5,411,standard,15.44
401,nibh in hac,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,1.35,43.01,beauty,Yoveo,752,Indigo,small,7.1,2016-09-22,5.0,446,nisi,4.3,16,free,4.8
402,sit amet lobortis,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",234.5,40.06,home decor,Dabvine,557,Violet,large,1.3,2022-02-05,1.4,354,aliquam sit amet diam,2.0,374,standard,1.62
403,in tempor turpis,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",146.82,36.89,home decor,Yadel,798,Turquoise,small,8.9,2010-11-23,4.6,95,nulla tellus,4.0,384,free,15.44
404,lobortis convallis tortor,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",425.39,33.96,toys,Gabspot,982,Pink,large,9.6,2014-02-18,1.5,573,elementum pellentesque quisque porta,3.7,417,standard,40.2
405,tellus nulla ut erat,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",795.94,49.62,electronics,Innojam,864,Aquamarine,extra large,2.3,2020-12-24,5.0,370,sapien,3.1,502,standard,14.34
406,elementum nullam varius nulla,Integer ac leo. Pellentesque ultrices mattis odio.,773.97,3.29,clothing,Twimm,161,Yellow,large,5.2,2021-03-30,2.3,175,eu massa donec dapibus,2.1,836,express,25.71
407,ut volutpat,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",781.85,33.14,beauty,Gigashots,746,Pink,small,6.8,2013-03-18,1.8,568,nisl aenean lectus,1.9,595,express,44.74
408,ante ipsum,In congue. Etiam justo. Etiam pretium iaculis justo.,977.04,6.42,beauty,Innojam,233,Crimson,large,3.7,2019-08-24,1.9,675,id luctus nec molestie sed justo,4.5,111,standard,9.23
409,neque duis bibendum,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",600.35,4.43,beauty,Jabbercube,383,Yellow,medium,2.0,2020-07-16,3.1,75,tortor eu pede,3.5,554,express,46.59
410,eu est congue elementum,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",727.2,1.08,clothing,Brainbox,62,Crimson,extra large,9.8,2015-12-23,4.2,370,accumsan odio,3.1,363,standard,17.45
411,nascetur ridiculus mus,Donec posuere metus vitae ipsum. Aliquam non mauris.,691.88,8.97,electronics,Avamba,546,Violet,small,7.9,2015-12-05,3.5,919,platea dictumst maecenas ut massa quis,4.7,115,express,17.92
412,cursus id,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",257.76,0.4,beauty,Quamba,939,Green,extra large,3.1,2016-01-05,3.3,906,viverra pede ac diam,3.1,186,standard,35.99
413,duis bibendum morbi,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",775.58,18.52,beauty,Dazzlesphere,834,Violet,large,1.7,2016-03-02,1.5,870,congue,3.6,79,free,16.35
414,sapien cursus vestibulum proin,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",881.43,39.58,clothing,Gigabox,471,Aquamarine,extra large,6.4,2012-09-24,3.1,703,neque sapien placerat ante nulla justo,5.0,634,free,34.6
415,nibh in hac habitasse,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,670.16,30.04,clothing,Plajo,337,Indigo,extra large,0.4,2012-05-24,2.1,76,sem praesent,4.4,513,free,13.81
